field,row,tree,yplant,year,month,nb_bunch,nb_fr,nb_abfr
083,42,6,1997,2022,2,2,24,
083,42,7,1997,2022,2,1,10,
083,42,8,1997,2022,2,1,3,
083,42,9,1997,2022,2,0,0,
083,42,10,1997,2022,2,1,1,
083,42,11,1997,2022,2,1,12,
083,42,12,1997,2022,2,2,20,
083,42,14,1997,2022,2,0,0,
083,42,15,1997,2022,2,1,1,
083,42,16,1997,2022,2,2,17,
083,42,17,1997,2022,2,1,2,
083,42,18,1997,2022,2,0,0,
083,42,19,1997,2022,2,2,22,
083,42,20,1997,2022,2,1,4,
083,43,1,1997,2022,2,2,17,
083,43,2,1997,2022,2,0,0,
083,43,3,1997,2022,2,2,25,
083,43,4,1997,2022,2,0,0,
083,43,5,1997,2022,2,0,0,
083,43,6,1997,2022,2,1,10,
083,43,7,1997,2022,2,2,12,
083,43,8,1997,2022,2,0,0,
083,43,9,1997,2022,2,2,17,
083,43,10,1997,2022,2,1,2,
083,43,11,1997,2022,2,1,6,
083,43,12,1997,2022,2,0,0,
083,43,13,1997,2022,2,0,0,
083,43,14,1997,2022,2,2,12,
083,43,15,1997,2022,2,0,0,
083,43,16,1997,2022,2,2,16,
083,43,17,1997,2022,2,0,0,
083,43,18,1997,2022,2,2,20,
083,43,19,1997,2022,2,2,20,
083,43,20,1997,2022,2,1,2,
083,44,1,1997,2022,2,0,0,
083,44,2,1997,2022,2,1,5,
083,44,3,1997,2022,2,2,16,
083,44,4,1997,2022,2,1,4,
083,44,5,1997,2022,2,1,10,
083,44,6,1997,2022,2,2,12,
083,44,7,1997,2022,2,2,13,
083,44,8,1997,2022,2,0,0,
083,44,9,1997,2022,2,0,0,
083,44,10,1997,2022,2,1,4,
083,44,11,1997,2022,2,1,2,
083,44,12,1997,2022,2,0,0,
083,44,14,1997,2022,2,2,24,
083,44,15,1997,2022,2,2,15,
083,44,16,1997,2022,2,0,0,
083,44,17,1997,2022,2,2,14,
083,44,18,1997,2022,2,2,21,
083,44,19,1997,2022,2,0,0,
083,44,20,1997,2022,2,1,12,
083,45,1,1997,2022,2,0,0,
083,45,2,1997,2022,2,0,0,
083,45,3,1997,2022,2,0,0,
083,45,4,1997,2022,2,0,0,
083,45,5,1997,2022,2,0,0,
083,45,6,1997,2022,2,0,0,
083,45,7,1997,2022,2,0,0,
083,45,8,1997,2022,2,0,0,
083,45,9,1997,2022,2,1,12,
083,45,10,1997,2022,2,0,0,
083,45,11,1997,2022,2,0,0,
083,45,12,1997,2022,2,0,0,
083,45,13,1997,2022,2,2,27,
083,45,15,1997,2022,2,0,0,
083,45,16,1997,2022,2,1,10,
083,45,17,1997,2022,2,0,0,
083,45,18,1997,2022,2,0,0,
083,45,19,1997,2022,2,0,0,
083,45,20,1997,2022,2,2,36,
083,46,1,1997,2022,2,1,6,
083,46,2,1997,2022,2,1,13,
083,46,3,1997,2022,2,1,14,
083,46,4,1997,2022,2,0,0,
083,46,5,1997,2022,2,0,0,
083,46,6,1997,2022,2,0,0,
083,46,7,1997,2022,2,1,8,
083,46,8,1997,2022,2,0,0,
083,46,9,1997,2022,2,2,10,
083,46,10,1997,2022,2,0,0,
083,46,11,1997,2022,2,0,0,
083,46,12,1997,2022,2,1,5,
083,46,13,1997,2022,2,2,34,
083,46,14,1997,2022,2,0,0,
083,46,15,1997,2022,2,0,0,
083,46,16,1997,2022,2,1,12,
083,46,17,1997,2022,2,0,0,
083,46,18,1997,2022,2,2,27,
083,46,20,1997,2022,2,2,26,
083,47,1,1997,2022,2,1,9,
083,47,2,1997,2022,2,0,0,
083,47,3,1997,2022,2,4,43,
083,47,4,1997,2022,2,2,10,
083,47,5,1997,2022,2,0,0,
083,47,6,1997,2022,2,2,12,
083,47,7,1997,2022,2,2,20,
083,47,8,1997,2022,2,1,7,
083,47,9,1997,2022,2,0,0,
083,47,10,1997,2022,2,1,1,
083,47,11,1997,2022,2,0,0,
083,47,12,1997,2022,2,2,12,
083,47,13,1997,2022,2,0,0,
083,47,14,1997,2022,2,2,15,
083,47,15,1997,2022,2,0,0,
083,47,16,1997,2022,2,2,20,
083,47,17,1997,2022,2,1,7,
083,47,18,1997,2022,2,2,18,
083,47,19,1997,2022,2,1,6,
083,48,1,1997,2022,2,1,4,
083,48,2,1997,2022,2,2,13,
083,48,3,1997,2022,2,0,0,
083,48,4,1997,2022,2,2,16,
083,48,5,1997,2022,2,2,13,
083,48,6,1997,2022,2,3,30,
083,48,7,1997,2022,2,2,20,
083,48,8,1997,2022,2,2,20,
083,48,9,1997,2022,2,2,10,
083,48,10,1997,2022,2,2,16,
083,48,11,1997,2022,2,0,0,
083,48,12,1997,2022,2,0,0,
083,48,13,1997,2022,2,2,14,
083,48,14,1997,2022,2,0,0,
083,48,15,1997,2022,2,1,6,
083,48,16,1997,2022,2,2,15,
083,48,17,1997,2022,2,1,7,
083,48,18,1997,2022,2,2,17,
083,48,19,1997,2022,2,0,0,
083,48,20,1997,2022,2,3,38,
083,49,1,1997,2022,2,2,10,
083,49,2,1997,2022,2,2,12,
083,49,3,1997,2022,2,2,15,
083,49,4,1997,2022,2,0,0,
083,49,5,1997,2022,2,1,9,
083,49,6,1997,2022,2,0,0,
083,49,7,1997,2022,2,0,0,
083,49,8,1997,2022,2,2,15,
083,49,9,1997,2022,2,0,0,
083,49,10,1997,2022,2,1,6,
083,49,11,1997,2022,2,2,20,
083,49,12,1997,2022,2,1,7,
083,49,13,1997,2022,2,0,0,
083,49,14,1997,2022,2,1,9,
083,49,15,1997,2022,2,2,12,
083,49,17,1997,2022,2,2,17,
083,49,18,1997,2022,2,1,5,
083,49,20,1997,2022,2,0,0,
083,50,1,1997,2022,2,2,19,
083,50,2,1997,2022,2,2,11,
083,50,3,1997,2022,2,1,7,
083,50,4,1997,2022,2,0,0,
083,50,5,1997,2022,2,0,0,
083,50,6,1997,2022,2,1,4,
083,50,7,1997,2022,2,0,0,
083,50,8,1997,2022,2,0,0,
083,50,9,1997,2022,2,1,9,
083,50,10,1997,2022,2,2,11,
083,50,11,1997,2022,2,0,0,
083,50,12,1997,2022,2,1,9,
083,50,14,1997,2022,2,1,6,
083,50,15,1997,2022,2,1,5,
083,50,16,1997,2022,2,1,5,
083,50,17,1997,2022,2,1,9,
083,50,18,1997,2022,2,1,7,
083,50,19,1997,2022,2,2,25,
083,50,20,1997,2022,2,0,0,
083,51,1,1997,2022,2,0,0,
083,51,2,1997,2022,2,2,21,
083,51,3,1997,2022,2,1,4,
083,51,4,1997,2022,2,0,0,
083,51,5,1997,2022,2,1,4,
083,51,6,1997,2022,2,2,18,
083,51,7,1997,2022,2,1,5,
083,51,8,1997,2022,2,3,31,
083,51,9,1997,2022,2,0,0,
083,51,10,1997,2022,2,1,12,
083,51,11,1997,2022,2,1,12,
083,51,12,1997,2022,2,1,5,
083,51,13,1997,2022,2,0,0,
083,51,14,1997,2022,2,1,1,
083,51,15,1997,2022,2,2,20,
083,51,16,1997,2022,2,2,15,
083,51,17,1997,2022,2,2,20,
083,51,18,1997,2022,2,1,12,
083,51,19,1997,2022,2,1,5,
083,51,20,1997,2022,2,2,26,
083,52,2,1997,2022,2,2,15,
083,52,3,1997,2022,2,1,7,
083,52,4,1997,2022,2,2,14,
083,52,5,1997,2022,2,1,5,
083,52,6,1997,2022,2,0,0,
083,52,7,1997,2022,2,0,0,
083,52,8,1997,2022,2,1,10,
083,52,9,1997,2022,2,0,0,
083,52,10,1997,2022,2,1,8,
083,52,11,1997,2022,2,0,0,
083,52,12,1997,2022,2,0,0,
083,52,13,1997,2022,2,1,10,
083,52,14,1997,2022,2,1,8,
083,52,15,1997,2022,2,0,0,
083,52,16,1997,2022,2,3,31,
083,52,20,1997,2022,2,2,10,
083,53,1,1997,2022,2,1,10,
083,53,2,1997,2022,2,1,11,
083,53,3,1997,2022,2,2,27,
083,53,4,1997,2022,2,1,6,
083,53,5,1997,2022,2,0,0,
083,53,6,1997,2022,2,1,1,
083,53,7,1997,2022,2,0,0,
083,53,8,1997,2022,2,0,0,
083,53,9,1997,2022,2,2,22,
083,53,10,1997,2022,2,0,0,
083,53,11,1997,2022,2,0,0,
083,53,12,1997,2022,2,0,0,
083,53,13,1997,2022,2,0,0,
083,53,14,1997,2022,2,1,3,
083,53,15,1997,2022,2,1,5,
083,53,16,1997,2022,2,0,0,
083,53,17,1997,2022,2,1,3,
083,53,18,1997,2022,2,0,0,
083,53,19,1997,2022,2,1,4,
083,53,20,1997,2022,2,0,0,
083,54,1,1997,2022,2,0,0,
083,54,2,1997,2022,2,0,0,
083,54,3,1997,2022,2,0,0,
083,54,4,1997,2022,2,1,5,
083,54,5,1997,2022,2,0,0,
083,54,6,1997,2022,2,2,20,
083,54,7,1997,2022,2,0,0,
083,54,8,1997,2022,2,1,4,
083,54,9,1997,2022,2,2,23,
083,54,10,1997,2022,2,1,3,
083,54,11,1997,2022,2,1,2,
083,54,12,1997,2022,2,1,1,
083,54,13,1997,2022,2,1,7,
083,54,14,1997,2022,2,1,7,
083,54,15,1997,2022,2,1,10,
083,54,16,1997,2022,2,1,4,
083,54,17,1997,2022,2,0,0,
083,54,18,1997,2022,2,2,20,
083,54,19,1997,2022,2,2,14,
083,54,20,1997,2022,2,0,0,
083,55,1,1997,2022,2,2,10,
083,55,2,1997,2022,2,0,0,
083,55,3,1997,2022,2,1,14,
083,55,4,1997,2022,2,0,0,
083,55,5,1997,2022,2,0,0,
083,55,6,1997,2022,2,2,12,
083,55,8,1997,2022,2,1,10,
083,55,9,1997,2022,2,0,0,
083,55,10,1997,2022,2,0,0,
083,55,11,1997,2022,2,0,0,
083,55,12,1997,2022,2,1,4,
083,55,13,1997,2022,2,0,0,
083,55,14,1997,2022,2,0,0,
083,55,15,1997,2022,2,2,21,
083,55,16,1997,2022,2,1,6,
083,55,17,1997,2022,2,0,0,
083,55,18,1997,2022,2,2,20,
083,55,19,1997,2022,2,0,0,
083,55,20,1997,2022,2,0,0,
083,56,1,1997,2022,2,0,0,
083,56,2,1997,2022,2,1,11,
083,56,3,1997,2022,2,1,8,
083,56,4,1997,2022,2,0,0,
083,56,5,1997,2022,2,1,10,
083,56,6,1997,2022,2,2,28,
083,56,7,1997,2022,2,2,31,
083,56,8,1997,2022,2,0,0,
083,56,9,1997,2022,2,1,10,
083,56,10,1997,2022,2,0,0,
083,56,11,1997,2022,2,2,9,
083,56,12,1997,2022,2,1,12,
083,56,13,1997,2022,2,2,16,
083,56,14,1997,2022,2,0,0,
083,56,15,1997,2022,2,0,0,
083,56,16,1997,2022,2,0,0,
083,56,17,1997,2022,2,0,0,
083,56,18,1997,2022,2,0,0,
083,56,19,1997,2022,2,2,20,
083,57,1,1997,2022,2,3,32,
083,57,2,1997,2022,2,2,18,
083,57,3,1997,2022,2,0,0,
083,57,4,1997,2022,2,0,0,
083,57,5,1997,2022,2,0,0,
083,57,6,1997,2022,2,1,5,
083,57,7,1997,2022,2,1,10,
083,57,8,1997,2022,2,2,26,
083,57,9,1997,2022,2,2,12,
083,57,10,1997,2022,2,1,8,
083,57,11,1997,2022,2,1,15,
083,57,12,1997,2022,2,2,16,
083,57,13,1997,2022,2,0,0,
083,57,14,1997,2022,2,0,0,
083,57,15,1997,2022,2,0,0,
083,57,16,1997,2022,2,0,0,
083,57,17,1997,2022,2,0,0,
083,57,18,1997,2022,2,1,10,
083,57,19,1997,2022,2,1,10,
083,57,20,1997,2022,2,2,20,
083,58,1,1997,2022,2,3,31,
083,58,2,1997,2022,2,1,11,
083,58,3,1997,2022,2,1,10,
083,58,4,1997,2022,2,0,0,
083,58,5,1997,2022,2,0,0,
083,58,6,1997,2022,2,0,0,
083,58,7,1997,2022,2,2,24,
083,58,9,1997,2022,2,1,10,
083,58,10,1997,2022,2,1,11,
083,58,11,1997,2022,2,2,20,
083,58,12,1997,2022,2,2,20,
083,58,13,1997,2022,2,3,42,
083,58,14,1997,2022,2,0,0,
083,58,15,1997,2022,2,0,0,
083,58,16,1997,2022,2,2,20,
083,58,17,1997,2022,2,0,0,
083,58,18,1997,2022,2,0,0,
083,58,20,1997,2022,2,3,64,
083,59,1,1997,2022,2,2,17,
083,59,2,1997,2022,2,0,0,
083,59,3,1997,2022,2,2,25,
083,59,4,1997,2022,2,1,5,
083,59,5,1997,2022,2,0,0,
083,59,6,1997,2022,2,2,16,
083,59,7,1997,2022,2,2,12,
083,59,8,1997,2022,2,2,17,
083,59,9,1997,2022,2,2,17,
083,59,10,1997,2022,2,2,10,
083,59,11,1997,2022,2,0,0,
083,59,12,1997,2022,2,1,1,
083,59,13,1997,2022,2,2,20,
083,59,14,1997,2022,2,2,15,
083,59,16,1997,2022,2,1,6,
083,59,17,1997,2022,2,0,0,
083,59,18,1997,2022,2,2,15,
083,59,19,1997,2022,2,2,24,
083,59,20,1997,2022,2,4,50,
083,60,2,1997,2022,2,1,6,
083,60,4,1997,2022,2,2,10,
083,60,5,1997,2022,2,2,20,
083,60,6,1997,2022,2,1,5,
083,60,7,1997,2022,2,2,15,
083,60,8,1997,2022,2,2,20,
083,60,9,1997,2022,2,0,0,
083,60,10,1997,2022,2,1,7,
083,60,11,1997,2022,2,2,10,
083,60,12,1997,2022,2,2,10,
083,60,13,1997,2022,2,0,0,
083,60,14,1997,2022,2,0,0,
083,60,15,1997,2022,2,0,0,
083,60,16,1997,2022,2,2,13,
083,60,17,1997,2022,2,0,0,
083,60,18,1997,2022,2,1,9,
083,60,19,1997,2022,2,2,14,
083,60,20,1997,2022,2,2,22,
083,61,1,1997,2022,2,2,10,
083,61,2,1997,2022,2,1,5,
083,61,3,1997,2022,2,4,40,
083,61,4,1997,2022,2,1,7,
083,61,5,1997,2022,2,0,0,
083,61,6,1997,2022,2,0,0,
083,61,9,1997,2022,2,1,3,
083,61,10,1997,2022,2,2,18,
083,61,11,1997,2022,2,2,20,
083,61,12,1997,2022,2,1,2,
083,61,13,1997,2022,2,1,4,
083,61,14,1997,2022,2,0,0,
083,61,15,1997,2022,2,1,4,
083,61,16,1997,2022,2,0,0,
083,61,17,1997,2022,2,2,20,
083,61,18,1997,2022,2,1,5,
083,61,19,1997,2022,2,0,0,
083,61,20,1997,2022,2,2,12,
083,62,1,1997,2022,2,0,0,
083,62,2,1997,2022,2,2,10,
083,62,3,1997,2022,2,1,7,
083,62,4,1997,2022,2,1,8,
083,62,5,1997,2022,2,1,4,
083,62,6,1997,2022,2,2,15,
083,62,7,1997,2022,2,1,5,
083,62,8,1997,2022,2,2,16,
083,62,9,1997,2022,2,1,1,
083,62,10,1997,2022,2,1,8,
083,62,11,1997,2022,2,2,17,
083,62,12,1997,2022,2,0,0,
083,62,13,1997,2022,2,1,6,
083,62,14,1997,2022,2,1,7,
083,62,15,1997,2022,2,1,7,
083,62,16,1997,2022,2,0,0,
083,62,17,1997,2022,2,2,15,
083,62,18,1997,2022,2,1,4,
083,62,19,1997,2022,2,2,12,
083,62,20,1997,2022,2,0,0,
083,63,1,1997,2022,2,0,0,
083,63,2,1997,2022,2,1,2,
083,63,3,1997,2022,2,2,24,
083,63,4,1997,2022,2,0,0,
083,63,5,1997,2022,2,0,0,
083,63,6,1997,2022,2,0,0,
083,63,7,1997,2022,2,0,0,
083,63,8,1997,2022,2,1,13,
083,63,9,1997,2022,2,1,4,
083,63,10,1997,2022,2,1,8,
083,63,13,1997,2022,2,1,10,
083,63,14,1997,2022,2,1,5,
083,63,15,1997,2022,2,2,15,
083,63,16,1997,2022,2,1,11,
083,63,17,1997,2022,2,3,40,
083,63,18,1997,2022,2,2,16,
083,63,19,1997,2022,2,1,9,
083,63,20,1997,2022,2,1,5,
083,64,1,1997,2022,2,1,9,
083,64,2,1997,2022,2,2,21,
083,64,3,1997,2022,2,3,38,
083,64,5,1997,2022,2,2,32,
083,64,6,1997,2022,2,0,0,
083,64,7,1997,2022,2,1,9,
083,64,8,1997,2022,2,1,5,
083,64,9,1997,2022,2,1,5,
083,64,10,1997,2022,2,2,5,
083,64,11,1997,2022,2,3,35,
083,64,13,1997,2022,2,1,15,
083,64,14,1997,2022,2,0,0,
083,64,16,1997,2022,2,1,3,
083,64,18,1997,2022,2,2,17,
083,64,19,1997,2022,2,0,0,
083,64,20,1997,2022,2,1,4,
083,35,1,1997,2022,6,1,1,
083,35,2,1997,2022,6,2,11,
083,35,3,1997,2022,6,2,15,
083,35,4,1997,2022,6,2,24,
083,35,5,1997,2022,6,2,15,
083,35,6,1997,2022,6,1,10,
083,35,7,1997,2022,6,1,1,
083,35,8,1997,2022,6,2,20,
083,35,9,1997,2022,6,2,15,
083,35,10,1997,2022,6,1,8,
083,35,11,1997,2022,6,1,2,
083,35,12,1997,2022,6,0,0,
083,35,13,1997,2022,6,1,10,
083,35,14,1997,2022,6,1,5,
083,35,15,1997,2022,6,2,14,
083,35,17,1997,2022,6,0,0,
083,35,18,1997,2022,6,0,0,
083,35,19,1997,2022,6,0,0,
083,35,20,1997,2022,6,2,20,
083,36,1,1997,2022,6,2,23,
083,36,2,1997,2022,6,0,0,
083,36,3,1997,2022,6,1,2,
083,36,4,1997,2022,6,2,12,
083,36,5,1997,2022,6,1,6,
083,36,6,1997,2022,6,2,19,
083,36,7,1997,2022,6,1,3,
083,36,8,1997,2022,6,0,0,
083,36,9,1997,2022,6,0,0,
083,36,10,1997,2022,6,0,0,
083,36,11,1997,2022,6,2,12,
083,36,12,1997,2022,6,2,20,
083,36,13,1997,2022,6,1,5,
083,36,14,1997,2022,6,2,12,
083,36,15,1997,2022,6,0,0,
083,36,16,1997,2022,6,1,2,
083,36,17,1997,2022,6,1,2,
083,36,18,1997,2022,6,1,6,
083,36,19,1997,2022,6,0,0,
083,37,1,1997,2022,6,0,0,
083,37,2,1997,2022,6,1,8,
083,37,4,1997,2022,6,0,0,
083,37,5,1997,2022,6,2,23,
083,37,6,1997,2022,6,1,10,
083,37,7,1997,2022,6,2,12,
083,37,8,1997,2022,6,1,10,
083,37,9,1997,2022,6,1,4,
083,37,10,1997,2022,6,1,1,
083,37,11,1997,2022,6,1,10,
083,37,12,1997,2022,6,2,20,
083,37,13,1997,2022,6,1,1,
083,37,15,1997,2022,6,1,6,
083,37,16,1997,2022,6,2,20,
083,37,17,1997,2022,6,1,8,
083,37,18,1997,2022,6,2,15,
083,37,19,1997,2022,6,1,6,
083,37,20,1997,2022,6,1,4,
083,38,1,1997,2022,6,2,24,
083,38,2,1997,2022,6,2,24,
083,38,3,1997,2022,6,1,3,
083,38,4,1997,2022,6,1,2,
083,38,5,1997,2022,6,1,7,
083,38,6,1997,2022,6,2,12,
083,38,7,1997,2022,6,1,1,
083,38,8,1997,2022,6,1,3,
083,38,9,1997,2022,6,1,2,
083,38,10,1997,2022,6,1,3,
083,38,11,1997,2022,6,2,20,
083,38,12,1997,2022,6,2,20,
083,38,13,1997,2022,6,2,30,
083,38,14,1997,2022,6,2,28,
083,38,15,1997,2022,6,2,12,
083,38,16,1997,2022,6,1,10,
083,38,17,1997,2022,6,1,4,
083,38,18,1997,2022,6,1,4,
083,38,19,1997,2022,6,2,22,
083,38,20,1997,2022,6,0,0,
083,39,1,1997,2022,6,1,8,
083,39,2,1997,2022,6,1,9,
083,39,3,1997,2022,6,0,0,
083,39,4,1997,2022,6,0,0,
083,39,5,1997,2022,6,1,14,
083,39,6,1997,2022,6,0,0,
083,39,7,1997,2022,6,2,17,
083,39,8,1997,2022,6,0,0,
083,39,9,1997,2022,6,2,20,
083,39,10,1997,2022,6,0,0,
083,39,11,1997,2022,6,1,12,
083,39,12,1997,2022,6,3,41,
083,39,13,1997,2022,6,1,13,
083,39,14,1997,2022,6,0,0,
083,39,15,1997,2022,6,0,0,
083,39,16,1997,2022,6,0,0,
083,39,17,1997,2022,6,0,0,
083,39,18,1997,2022,6,0,0,
083,39,19,1997,2022,6,0,0,
083,39,20,1997,2022,6,0,0,
083,40,1,1997,2022,6,1,10,
083,40,2,1997,2022,6,0,0,
083,40,3,1997,2022,6,2,28,
083,40,4,1997,2022,6,0,0,
083,40,5,1997,2022,6,1,3,
083,40,6,1997,2022,6,0,0,
083,40,7,1997,2022,6,0,0,
083,40,8,1997,2022,6,0,0,
083,40,9,1997,2022,6,1,5,
083,40,10,1997,2022,6,0,0,
083,40,12,1997,2022,6,2,26,
083,40,13,1997,2022,6,0,0,
083,40,14,1997,2022,6,2,15,
083,40,15,1997,2022,6,0,0,
083,40,16,1997,2022,6,0,0,
083,40,17,1997,2022,6,1,8,
083,40,18,1997,2022,6,0,0,
083,40,19,1997,2022,6,2,26,
083,40,20,1997,2022,6,0,0,
083,41,1,1997,2022,6,1,6,
083,41,2,1997,2022,6,2,18,
083,41,3,1997,2022,6,1,12,
083,41,4,1997,2022,6,3,30,
083,41,5,1997,2022,6,0,0,
083,41,6,1997,2022,6,0,0,
083,41,7,1997,2022,6,1,3,
083,41,8,1997,2022,6,1,6,
083,41,9,1997,2022,6,0,0,
083,41,10,1997,2022,6,0,0,
083,41,11,1997,2022,6,0,0,
083,41,12,1997,2022,6,2,20,
083,41,13,1997,2022,6,2,16,
083,41,14,1997,2022,6,1,6,
083,41,15,1997,2022,6,1,5,
083,41,16,1997,2022,6,0,0,
083,41,17,1997,2022,6,0,0,
083,41,18,1997,2022,6,1,5,
083,41,19,1997,2022,6,2,20,
083,42,1,1997,2022,6,1,15,
083,42,2,1997,2022,6,0,0,
083,42,3,1997,2022,6,1,5,
083,42,4,1997,2022,6,2,20,
083,42,5,1997,2022,6,1,8,
083,42,6,1997,2022,6,1,12,
083,42,7,1997,2022,6,1,10,
083,42,8,1997,2022,6,0,0,
083,42,9,1997,2022,6,2,17,
083,42,10,1997,2022,6,2,20,
083,42,11,1997,2022,6,2,33,
083,42,12,1997,2022,6,2,24,
083,42,14,1997,2022,6,0,0,
083,42,15,1997,2022,6,1,1,
083,42,16,1997,2022,6,2,20,
083,42,17,1997,2022,6,2,12,
083,42,18,1997,2022,6,0,0,
083,42,19,1997,2022,6,1,10,
083,42,20,1997,2022,6,2,13,
083,43,1,1997,2022,6,0,0,
083,43,2,1997,2022,6,0,0,
083,43,3,1997,2022,6,1,2,
083,43,4,1997,2022,6,0,0,
083,43,5,1997,2022,6,1,4,
083,43,6,1997,2022,6,1,5,
083,43,7,1997,2022,6,1,5,
083,43,8,1997,2022,6,0,0,
083,43,9,1997,2022,6,2,32,
083,43,10,1997,2022,6,1,11,
083,43,11,1997,2022,6,0,0,
083,43,12,1997,2022,6,2,15,
083,43,13,1997,2022,6,1,10,
