field,row,tree,yplant,year,month,nb_bunch,nb_fr,nb_abfr
034,5,10,1998,2022,3,1,5,
034,5,11,1998,2022,3,1,15,
034,5,12,1998,2022,3,0,0,
034,5,13,1998,2022,3,1,1,
034,5,14,1998,2022,3,0,0,
034,5,15,1998,2022,3,0,0,
034,5,16,1998,2022,3,0,0,
034,5,17,1998,2022,3,0,0,
034,5,18,1998,2022,3,0,0,
034,5,19,1998,2022,3,0,0,
034,5,20,1998,2022,3,0,0,
034,5,21,1998,2022,3,0,0,
034,5,22,1998,2022,3,1,1,
034,5,24,1998,2022,3,0,0,
034,5,25,1998,2022,3,1,13,
034,5,26,1998,2022,3,1,15,
034,6,1,1998,2022,3,1,7,
034,6,2,1998,2022,3,1,3,
034,6,3,1998,2022,3,1,1,
034,6,4,1998,2022,3,1,10,
034,6,5,1998,2022,3,0,0,
034,6,6,1998,2022,3,1,5,
034,6,7,1998,2022,3,1,5,
034,6,8,1998,2022,3,1,2,
034,6,9,1998,2022,3,1,10,
034,6,10,1998,2022,3,0,0,
034,6,11,1998,2022,3,1,6,
034,6,12,1998,2022,3,0,0,
034,6,13,1998,2022,3,1,2,
034,6,14,1998,2022,3,1,3,
034,6,15,1998,2022,3,0,0,
034,6,16,1998,2022,3,1,1,
034,6,17,1998,2022,3,0,0,
034,6,18,1998,2022,3,0,0,
034,6,19,1998,2022,3,1,2,
034,6,20,1998,2022,3,0,0,
034,6,21,1998,2022,3,1,1,
034,6,22,1998,2022,3,2,22,
034,6,23,1998,2022,3,1,1,
034,6,24,1998,2022,3,0,0,
034,6,25,1998,2022,3,0,0,
034,6,26,1998,2022,3,0,0,
034,7,1,1998,2022,3,0,0,
034,7,2,1998,2022,3,0,0,
034,7,3,1998,2022,3,1,3,
034,7,4,1998,2022,3,0,0,
034,7,5,1998,2022,3,1,7,
034,7,6,1998,2022,3,1,2,
034,7,7,1998,2022,3,1,5,
034,7,8,1998,2022,3,1,2,
034,7,9,1998,2022,3,1,3,
034,7,10,1998,2022,3,1,2,
034,7,11,1998,2022,3,1,2,
034,7,12,1998,2022,3,1,3,
034,7,13,1998,2022,3,1,1,
034,7,14,1998,2022,3,1,5,
034,7,15,1998,2022,3,1,1,
034,7,16,1998,2022,3,0,0,
034,7,17,1998,2022,3,0,0,
034,7,18,1998,2022,3,0,0,
034,7,19,1998,2022,3,0,0,
034,7,20,1998,2022,3,1,10,
034,7,21,1998,2022,3,0,0,
034,7,24,1998,2022,3,1,2,
034,7,25,1998,2022,3,1,4,
034,8,1,1998,2022,3,1,1,
034,8,2,1998,2022,3,0,0,
034,8,3,1998,2022,3,1,7,
034,8,4,1998,2022,3,1,10,
034,8,5,1998,2022,3,1,6,
034,8,6,1998,2022,3,0,0,
034,8,7,1998,2022,3,0,0,
034,8,8,1998,2022,3,1,15,
034,8,9,1998,2022,3,0,0,
034,8,10,1998,2022,3,0,0,
034,8,11,1998,2022,3,1,1,
034,8,12,1998,2022,3,1,3,
034,8,13,1998,2022,3,1,2,
034,8,14,1998,2022,3,0,0,
034,8,15,1998,2022,3,0,0,
034,8,16,1998,2022,3,1,5,
034,8,18,1998,2022,3,1,1,
034,8,19,1998,2022,3,0,0,
034,8,20,1998,2022,3,1,1,
034,8,21,1998,2022,3,0,0,
034,8,22,1998,2022,3,1,10,
034,8,24,1998,2022,3,1,2,
034,8,25,1998,2022,3,1,10,
034,9,1,1998,2022,3,1,5,
034,9,2,1998,2022,3,1,2,
034,9,3,1998,2022,3,1,8,
034,9,4,1998,2022,3,1,5,
034,9,5,1998,2022,3,1,6,
034,9,6,1998,2022,3,2,20,
034,9,7,1998,2022,3,0,0,
034,9,8,1998,2022,3,0,0,
034,9,9,1998,2022,3,0,0,
034,9,10,1998,2022,3,1,10,
034,9,11,1998,2022,3,1,10,
034,9,12,1998,2022,3,1,13,
034,9,13,1998,2022,3,2,30,
034,9,14,1998,2022,3,1,12,
034,9,15,1998,2022,3,1,6,
034,9,16,1998,2022,3,1,15,
034,9,17,1998,2022,3,2,16,
034,9,18,1998,2022,3,0,0,
034,9,19,1998,2022,3,1,4,
034,9,20,1998,2022,3,0,0,
034,9,21,1998,2022,3,1,1,
034,9,22,1998,2022,3,2,16,
034,9,23,1998,2022,3,0,0,
034,9,24,1998,2022,3,1,5,
034,9,25,1998,2022,3,0,0,
034,10,1,1998,2022,3,1,7,
034,10,2,1998,2022,3,0,0,
034,10,3,1998,2022,3,1,14,
034,10,4,1998,2022,3,1,4,
034,10,5,1998,2022,3,2,26,
034,10,6,1998,2022,3,2,30,
034,10,7,1998,2022,3,0,0,
034,10,8,1998,2022,3,1,10,
034,10,9,1998,2022,3,1,3,
034,10,10,1998,2022,3,0,0,
034,10,11,1998,2022,3,1,10,
034,10,12,1998,2022,3,2,21,
034,10,13,1998,2022,3,0,0,
034,10,14,1998,2022,3,0,0,
034,10,15,1998,2022,3,1,5,
034,10,16,1998,2022,3,1,10,
034,10,17,1998,2022,3,1,4,
034,10,18,1998,2022,3,1,11,
034,10,19,1998,2022,3,1,5,
034,10,20,1998,2022,3,2,21,
034,10,21,1998,2022,3,2,21,
034,10,22,1998,2022,3,1,3,
034,10,23,1998,2022,3,1,10,
034,10,24,1998,2022,3,1,11,
034,10,25,1998,2022,3,0,0,
034,10,26,1998,2022,3,2,20,
034,11,1,1998,2022,3,1,4,
034,11,2,1998,2022,3,1,5,
034,11,3,1998,2022,3,1,6,
034,11,4,1998,2022,3,1,3,
034,11,5,1998,2022,3,2,13,
034,11,6,1998,2022,3,0,0,
034,11,7,1998,2022,3,1,11,
034,11,8,1998,2022,3,0,0,
034,11,9,1998,2022,3,1,2,
034,11,10,1998,2022,3,1,5,
034,11,11,1998,2022,3,0,0,
034,11,12,1998,2022,3,1,4,
034,11,13,1998,2022,3,1,5,
034,11,14,1998,2022,3,1,15,
034,11,15,1998,2022,3,1,5,
034,11,17,1998,2022,3,1,6,
034,11,18,1998,2022,3,3,52,
034,11,19,1998,2022,3,1,10,
034,11,20,1998,2022,3,1,11,
034,11,21,1998,2022,3,0,0,
034,11,22,1998,2022,3,1,10,
034,11,23,1998,2022,3,1,16,
034,11,24,1998,2022,3,0,0,
034,11,25,1998,2022,3,1,5,
034,11,26,1998,2022,3,0,0,
034,12,2,1998,2022,3,1,4,
034,12,3,1998,2022,3,2,13,
034,12,5,1998,2022,3,0,0,
034,12,7,1998,2022,3,1,6,
034,12,8,1998,2022,3,0,0,
034,12,9,1998,2022,3,0,0,
034,12,10,1998,2022,3,0,0,
034,12,11,1998,2022,3,1,11,
034,12,12,1998,2022,3,1,10,
034,12,13,1998,2022,3,2,40,
034,12,14,1998,2022,3,2,25,
034,12,15,1998,2022,3,0,0,
034,12,16,1998,2022,3,2,15,
034,12,17,1998,2022,3,1,11,
034,12,18,1998,2022,3,2,21,
034,12,19,1998,2022,3,3,50,
034,12,20,1998,2022,3,1,6,
034,12,22,1998,2022,3,1,1,
034,12,23,1998,2022,3,2,30,
034,12,24,1998,2022,3,2,40,
034,12,25,1998,2022,3,0,0,
034,12,26,1998,2022,3,0,0,
034,13,1,1998,2022,3,0,0,
034,13,2,1998,2022,3,0,0,
034,13,3,1998,2022,3,0,0,
034,13,4,1998,2022,3,1,10,
034,13,5,1998,2022,3,1,3,
034,13,6,1998,2022,3,0,0,
034,13,7,1998,2022,3,1,1,
034,13,8,1998,2022,3,1,10,
034,13,10,1998,2022,3,0,0,
034,13,12,1998,2022,3,1,14,
034,13,13,1998,2022,3,0,0,
034,13,14,1998,2022,3,0,0,
034,13,15,1998,2022,3,2,17,
034,13,16,1998,2022,3,2,17,
034,13,17,1998,2022,3,2,13,
034,13,18,1998,2022,3,1,10,
034,13,19,1998,2022,3,2,13,
034,13,20,1998,2022,3,2,16,
034,13,22,1998,2022,3,2,18,
034,13,23,1998,2022,3,2,25,
034,13,26,1998,2022,3,2,18,
034,14,1,1998,2022,3,1,2,
034,14,2,1998,2022,3,0,0,
034,14,3,1998,2022,3,0,0,
034,14,4,1998,2022,3,1,10,
034,14,5,1998,2022,3,1,9,
034,14,6,1998,2022,3,0,0,
034,14,8,1998,2022,3,0,0,
034,14,9,1998,2022,3,1,5,
034,14,10,1998,2022,3,1,2,
034,14,11,1998,2022,3,0,0,
034,14,12,1998,2022,3,1,3,
034,14,13,1998,2022,3,1,12,
034,14,14,1998,2022,3,0,0,
034,14,15,1998,2022,3,0,0,
034,14,16,1998,2022,3,1,6,
034,14,17,1998,2022,3,2,19,
034,14,18,1998,2022,3,2,22,
034,14,19,1998,2022,3,0,0,
034,14,20,1998,2022,3,1,8,
034,14,21,1998,2022,3,3,51,
034,14,22,1998,2022,3,0,0,
034,14,23,1998,2022,3,1,2,
034,14,25,1998,2022,3,2,16,
034,14,26,1998,2022,3,2,37,
034,15,1,1998,2022,3,0,0,
034,15,2,1998,2022,3,0,0,
034,15,3,1998,2022,3,1,6,
034,15,4,1998,2022,3,0,0,
034,15,5,1998,2022,3,1,6,
034,15,6,1998,2022,3,0,0,
034,15,7,1998,2022,3,0,0,
034,15,8,1998,2022,3,1,10,
034,15,9,1998,2022,3,0,0,
034,15,10,1998,2022,3,0,0,
034,15,11,1998,2022,3,0,0,
034,15,12,1998,2022,3,2,20,
034,15,13,1998,2022,3,2,16,
034,15,14,1998,2022,3,0,0,
034,15,15,1998,2022,3,2,18,
034,15,16,1998,2022,3,2,20,
034,15,17,1998,2022,3,1,6,
034,15,18,1998,2022,3,1,5,
034,15,19,1998,2022,3,3,35,
034,15,20,1998,2022,3,0,0,
034,15,21,1998,2022,3,2,23,
034,15,23,1998,2022,3,1,11,
034,15,25,1998,2022,3,2,31,
034,15,26,1998,2022,3,1,11,
034,16,1,1998,2022,3,0,0,
034,16,2,1998,2022,3,0,0,
034,16,3,1998,2022,3,0,0,
034,16,4,1998,2022,3,0,0,
034,16,5,1998,2022,3,1,4,
034,16,6,1998,2022,3,1,4,
034,16,7,1998,2022,3,2,21,
034,16,8,1998,2022,3,0,0,
034,16,9,1998,2022,3,0,0,
034,16,10,1998,2022,3,1,3,
034,16,11,1998,2022,3,0,0,
034,16,13,1998,2022,3,1,6,
034,16,14,1998,2022,3,1,12,
034,16,15,1998,2022,3,0,0,
034,16,17,1998,2022,3,1,14,
034,16,18,1998,2022,3,2,32,
034,16,19,1998,2022,3,0,0,
034,16,20,1998,2022,3,2,13,
034,16,21,1998,2022,3,3,38,
034,16,23,1998,2022,3,2,27,
034,16,25,1998,2022,3,3,33,
034,16,26,1998,2022,3,0,0,
034,17,1,1998,2022,3,1,6,
034,17,2,1998,2022,3,0,0,
034,17,3,1998,2022,3,1,10,
034,17,4,1998,2022,3,0,0,
034,17,6,1998,2022,3,1,4,
034,17,7,1998,2022,3,1,10,
034,17,8,1998,2022,3,0,0,
034,17,9,1998,2022,3,1,10,
034,17,10,1998,2022,3,0,0,
034,17,11,1998,2022,3,0,0,
034,17,12,1998,2022,3,2,20,
034,17,13,1998,2022,3,2,22,
034,17,14,1998,2022,3,1,5,
034,17,15,1998,2022,3,1,5,
034,17,16,1998,2022,3,1,5,
034,17,18,1998,2022,3,1,5,
034,17,19,1998,2022,3,2,20,
034,17,20,1998,2022,3,2,20,
034,17,21,1998,2022,3,2,20,
034,17,22,1998,2022,3,3,40,
034,17,24,1998,2022,3,3,38,
034,17,26,1998,2022,3,3,28,
034,18,1,1998,2022,3,1,10,
034,18,2,1998,2022,3,0,0,
034,18,3,1998,2022,3,0,0,
034,18,4,1998,2022,3,1,10,
034,18,5,1998,2022,3,1,11,
034,18,6,1998,2022,3,0,0,
034,18,7,1998,2022,3,0,0,
034,18,8,1998,2022,3,2,15,
034,18,9,1998,2022,3,1,4,
034,18,10,1998,2022,3,0,0,
034,18,11,1998,2022,3,1,10,
034,18,12,1998,2022,3,1,8,
034,18,13,1998,2022,3,1,8,
034,18,14,1998,2022,3,1,2,
034,18,16,1998,2022,3,1,10,
034,18,18,1998,2022,3,2,22,
034,18,19,1998,2022,3,1,5,
034,18,20,1998,2022,3,3,43,
034,18,22,1998,2022,3,3,25,
034,18,24,1998,2022,3,2,15,
034,18,25,1998,2022,3,1,1,
034,18,26,1998,2022,3,2,15,
034,19,1,1998,2022,3,2,15,
034,19,2,1998,2022,3,1,10,
034,19,3,1998,2022,3,2,28,
034,19,4,1998,2022,3,0,0,
034,19,5,1998,2022,3,0,0,
034,19,6,1998,2022,3,1,13,
034,19,7,1998,2022,3,1,7,
034,19,8,1998,2022,3,0,0,
034,19,9,1998,2022,3,0,0,
034,19,10,1998,2022,3,2,20,
034,19,11,1998,2022,3,2,15,
034,19,12,1998,2022,3,1,5,
034,19,13,1998,2022,3,2,15,
034,19,14,1998,2022,3,1,7,
034,19,15,1998,2022,3,1,8,
034,19,16,1998,2022,3,0,0,
034,19,17,1998,2022,3,1,10,
034,19,19,1998,2022,3,2,17,
034,19,20,1998,2022,3,2,15,
034,19,21,1998,2022,3,1,6,
034,19,22,1998,2022,3,2,20,
034,19,23,1998,2022,3,1,12,
034,19,25,1998,2022,3,1,4,
034,19,26,1998,2022,3,3,40,
034,20,1,1998,2022,3,2,17,
034,20,2,1998,2022,3,1,5,
034,20,3,1998,2022,3,1,6,
034,20,4,1998,2022,3,2,15,
034,20,5,1998,2022,3,1,10,
034,20,6,1998,2022,3,1,10,
034,20,7,1998,2022,3,0,0,
034,20,8,1998,2022,3,2,25,
034,20,9,1998,2022,3,1,15,
034,20,10,1998,2022,3,2,15,
034,20,11,1998,2022,3,0,0,
034,20,12,1998,2022,3,2,17,
034,20,13,1998,2022,3,1,8,
034,20,14,1998,2022,3,1,4,
034,20,15,1998,2022,3,1,10,
034,20,16,1998,2022,3,1,11,
034,20,17,1998,2022,3,1,12,
034,20,18,1998,2022,3,0,0,
034,20,19,1998,2022,3,3,30,
034,20,20,1998,2022,3,1,10,
034,20,21,1998,2022,3,2,17,
034,20,23,1998,2022,3,1,12,
034,20,24,1998,2022,3,2,18,
034,20,25,1998,2022,3,2,37,
034,20,26,1998,2022,3,3,30,
034,21,1,1998,2022,3,0,0,
034,21,2,1998,2022,3,1,9,
034,21,3,1998,2022,3,1,5,
034,21,4,1998,2022,3,1,6,
034,21,5,1998,2022,3,1,1,
034,21,6,1998,2022,3,2,20,
034,21,7,1998,2022,3,1,12,
034,21,8,1998,2022,3,1,15,
034,21,9,1998,2022,3,1,15,
034,21,10,1998,2022,3,2,20,
034,21,11,1998,2022,3,1,4,
034,21,12,1998,2022,3,0,0,
034,21,13,1998,2022,3,1,3,
034,21,14,1998,2022,3,0,0,
034,21,15,1998,2022,3,3,40,
034,21,16,1998,2022,3,2,34,
034,21,17,1998,2022,3,0,0,
034,21,19,1998,2022,3,1,18,
034,21,20,1998,2022,3,2,24,
034,21,22,1998,2022,3,2,30,
034,21,23,1998,2022,3,2,25,
034,21,25,1998,2022,3,1,12,
034,22,1,1998,2022,3,1,2,
034,22,2,1998,2022,3,1,9,
034,22,3,1998,2022,3,1,13,
034,22,6,1998,2022,3,1,14,
034,22,7,1998,2022,3,3,40,
034,22,8,1998,2022,3,2,30,
034,22,9,1998,2022,3,1,17,
034,22,10,1998,2022,3,1,10,
034,22,12,1998,2022,3,1,12,
034,22,13,1998,2022,3,0,0,
034,22,14,1998,2022,3,1,5,
034,22,15,1998,2022,3,1,8,
034,22,16,1998,2022,3,1,15,
034,22,17,1998,2022,3,0,0,
034,22,18,1998,2022,3,1,10,
034,22,19,1998,2022,3,1,4,
034,22,20,1998,2022,3,2,33,
034,22,22,1998,2022,3,2,20,
034,22,23,1998,2022,3,2,32,
034,22,24,1998,2022,3,1,16,
034,22,25,1998,2022,3,1,3,
034,22,26,1998,2022,3,0,0,
034,23,2,1998,2022,3,1,5,
034,23,3,1998,2022,3,1,6,
034,23,4,1998,2022,3,1,7,
034,23,5,1998,2022,3,0,0,
034,23,6,1998,2022,3,1,8,
034,23,7,1998,2022,3,0,0,
034,23,8,1998,2022,3,0,0,
034,23,9,1998,2022,3,1,15,
034,23,10,1998,2022,3,1,16,
034,23,11,1998,2022,3,0,0,
034,23,14,1998,2022,3,0,0,
034,23,16,1998,2022,3,1,15,
034,23,20,1998,2022,3,0,0,
034,23,21,1998,2022,3,1,13,
034,23,23,1998,2022,3,1,10,
034,23,24,1998,2022,3,1,3,
034,23,25,1998,2022,3,1,3,
034,23,26,1998,2022,3,1,13,
034,24,1,1998,2022,3,1,7,
034,24,3,1998,2022,3,2,20,
034,24,4,1998,2022,3,0,0,
034,24,5,1998,2022,3,1,1,
034,24,6,1998,2022,3,1,1,
034,24,7,1998,2022,3,1,5,
034,24,8,1998,2022,3,1,3,
034,24,10,1998,2022,3,1,6,
034,24,13,1998,2022,3,0,0,
034,24,14,1998,2022,3,1,6,
034,24,15,1998,2022,3,1,16,
034,24,16,1998,2022,3,1,12,
034,24,17,1998,2022,3,2,25,
034,24,20,1998,2022,3,1,18,
034,24,21,1998,2022,3,1,3,
034,24,22,1998,2022,3,1,1,
034,24,23,1998,2022,3,2,23,
034,24,24,1998,2022,3,0,0,
034,24,25,1998,2022,3,1,4,
034,25,1,1998,2022,3,1,10,
034,25,2,1998,2022,3,2,16,
034,25,3,1998,2022,3,1,13,
034,25,4,1998,2022,3,1,11,
034,25,5,1998,2022,3,2,22,
034,25,6,1998,2022,3,0,0,
034,25,7,1998,2022,3,1,3,
034,25,8,1998,2022,3,1,7,
034,25,10,1998,2022,3,1,11,
034,25,11,1998,2022,3,0,0,
034,25,15,1998,2022,3,1,20,
034,25,17,1998,2022,3,0,0,
034,25,18,1998,2022,3,0,0,
034,25,19,1998,2022,3,1,4,
034,25,20,1998,2022,3,1,10,
034,25,21,1998,2022,3,1,1,
034,25,22,1998,2022,3,1,5,
034,25,23,1998,2022,3,1,6,
034,25,24,1998,2022,3,1,15,
034,25,25,1998,2022,3,0,0,
034,25,26,1998,2022,3,0,0,
034,26,1,1998,2022,3,1,4,
034,26,2,1998,2022,3,1,3,
034,26,3,1998,2022,3,1,8,
034,26,5,1998,2022,3,1,5,
034,26,6,1998,2022,3,0,0,
034,26,7,1998,2022,3,1,11,
034,26,9,1998,2022,3,2,28,
034,26,10,1998,2022,3,2,30,
034,26,11,1998,2022,3,3,35,
034,26,12,1998,2022,3,0,0,
034,26,13,1998,2022,3,1,7,
034,26,14,1998,2022,3,1,7,
034,26,15,1998,2022,3,0,0,
034,26,17,1998,2022,3,1,2,
034,26,18,1998,2022,3,2,32,
034,26,19,1998,2022,3,1,3,
034,26,22,1998,2022,3,1,10,
034,26,23,1998,2022,3,1,3,
034,26,24,1998,2022,3,2,22,
034,26,25,1998,2022,3,2,25,
034,27,1,1998,2022,3,1,2,
034,27,2,1998,2022,3,1,12,
034,27,3,1998,2022,3,1,8,
034,27,4,1998,2022,3,2,17,
034,27,5,1998,2022,3,1,8,
034,27,6,1998,2022,3,1,7,
034,27,7,1998,2022,3,0,0,
034,27,8,1998,2022,3,1,5,
034,27,9,1998,2022,3,0,0,
034,27,10,1998,2022,3,0,0,
034,27,11,1998,2022,3,1,6,
034,27,12,1998,2022,3,2,21,
034,27,14,1998,2022,3,0,0,
034,27,15,1998,2022,3,0,0,
034,27,16,1998,2022,3,0,0,
034,27,18,1998,2022,3,1,3,
034,27,19,1998,2022,3,2,28,
034,27,20,1998,2022,3,1,8,
034,27,21,1998,2022,3,1,10,
034,27,22,1998,2022,3,1,4,
034,27,23,1998,2022,3,1,6,
034,27,24,1998,2022,3,1,11,
034,27,25,1998,2022,3,1,5,
034,27,26,1998,2022,3,1,8,
034,28,1,1998,2022,3,1,7,
034,28,4,1998,2022,3,1,13,
034,28,5,1998,2022,3,1,2,
034,28,6,1998,2022,3,1,6,
034,28,7,1998,2022,3,1,6,
034,28,8,1998,2022,3,0,0,
034,28,9,1998,2022,3,1,2,
034,28,10,1998,2022,3,1,2,
034,28,11,1998,2022,3,0,0,
034,28,12,1998,2022,3,4,60,
034,28,13,1998,2022,3,0,0,
034,28,14,1998,2022,3,2,27,
034,28,15,1998,2022,3,2,22,
034,28,17,1998,2022,3,2,23,
034,28,19,1998,2022,3,1,14,
034,28,20,1998,2022,3,1,5,
034,28,21,1998,2022,3,1,14,
034,28,23,1998,2022,3,1,10,
034,28,24,1998,2022,3,1,10,
034,28,25,1998,2022,3,1,7,
034,28,26,1998,2022,3,1,11,
034,29,1,1998,2022,3,3,32,
034,29,2,1998,2022,3,2,13,
034,29,3,1998,2022,3,0,0,
034,29,4,1998,2022,3,2,16,
034,29,5,1998,2022,3,1,12,
034,29,6,1998,2022,3,0,0,
034,29,7,1998,2022,3,1,7,
034,29,8,1998,2022,3,0,0,
034,29,9,1998,2022,3,0,0,
034,29,10,1998,2022,3,1,9,
034,29,11,1998,2022,3,0,0,
034,29,12,1998,2022,3,0,0,
034,29,14,1998,2022,3,2,29,
034,29,15,1998,2022,3,2,21,
034,29,16,1998,2022,3,1,10,
034,29,17,1998,2022,3,1,3,
034,29,18,1998,2022,3,1,4,
034,29,19,1998,2022,3,1,14,
034,29,20,1998,2022,3,0,0,
034,29,21,1998,2022,3,1,10,
034,29,22,1998,2022,3,2,26,
034,29,23,1998,2022,3,1,4,
034,29,24,1998,2022,3,1,5,
034,29,25,1998,2022,3,1,8,
034,29,26,1998,2022,3,0,0,
034,30,2,1998,2022,3,3,30,
034,30,3,1998,2022,3,1,10,
034,30,4,1998,2022,3,2,16,
034,30,5,1998,2022,3,2,20,
034,30,6,1998,2022,3,0,0,
034,30,7,1998,2022,3,0,0,
034,30,8,1998,2022,3,1,12,
034,30,9,1998,2022,3,1,4,
034,30,10,1998,2022,3,0,0,
034,30,11,1998,2022,3,0,0,
034,30,12,1998,2022,3,2,27,
034,30,13,1998,2022,3,2,21,
034,30,14,1998,2022,3,2,15,
034,30,15,1998,2022,3,0,0,
034,30,16,1998,2022,3,2,6,
034,30,17,1998,2022,3,0,0,
034,30,19,1998,2022,3,2,20,
034,30,20,1998,2022,3,1,9,
034,30,21,1998,2022,3,1,7,
034,30,22,1998,2022,3,0,0,
034,30,24,1998,2022,3,2,17,
034,30,25,1998,2022,3,0,0,
034,30,26,1998,2022,3,2,26,
034,31,1,1998,2022,3,2,12,
034,31,3,1998,2022,3,1,5,
034,31,4,1998,2022,3,1,6,
034,31,5,1998,2022,3,1,4,
034,31,6,1998,2022,3,3,32,
034,31,7,1998,2022,3,0,0,
034,31,8,1998,2022,3,0,0,
034,31,9,1998,2022,3,0,0,
034,31,10,1998,2022,3,1,10,
034,31,11,1998,2022,3,2,20,
034,31,12,1998,2022,3,2,10,
034,31,13,1998,2022,3,2,14,
034,31,14,1998,2022,3,1,14,
034,31,15,1998,2022,3,1,11,
034,31,16,1998,2022,3,1,1,
034,31,17,1998,2022,3,1,12,
034,31,18,1998,2022,3,0,0,
034,31,20,1998,2022,3,1,9,
034,31,21,1998,2022,3,1,31,
034,31,22,1998,2022,3,1,2,
034,31,23,1998,2022,3,1,5,
034,31,24,1998,2022,3,2,18,
034,31,25,1998,2022,3,1,5,
034,31,26,1998,2022,3,1,11,
034,32,2,1998,2022,3,2,18,
034,32,3,1998,2022,3,0,0,
034,32,4,1998,2022,3,1,6,
034,32,5,1998,2022,3,0,0,
034,32,6,1998,2022,3,2,21,
034,32,7,1998,2022,3,2,19,
034,32,8,1998,2022,3,0,0,
034,32,9,1998,2022,3,1,4,
034,32,10,1998,2022,3,0,0,
034,32,11,1998,2022,3,1,7,
034,32,13,1998,2022,3,1,10,
034,32,14,1998,2022,3,0,0,
034,32,15,1998,2022,3,0,0,
034,32,16,1998,2022,3,0,0,
034,32,17,1998,2022,3,1,10,
034,32,18,1998,2022,3,1,14,
034,32,19,1998,2022,3,0,0,
034,32,20,1998,2022,3,1,10,
034,32,21,1998,2022,3,1,3,
034,32,22,1998,2022,3,0,0,
034,32,23,1998,2022,3,2,14,
034,32,24,1998,2022,3,1,3,
